-1585339	-434296
-1585436	-434274
-1585534	-434253
-1585632	-434231
-1585729	-434210
-1585827	-434189
-1585925	-434167
-1586022	-434145
-1586120	-434123
-1586217	-434101
-1586315	-434078
-1586412	-434055
-1586509	-434032
-1586606	-434008
-1586704	-433984
-1586801	-433960
-1586898	-433935
-1586994	-433910
-1587091	-433885
-1587188	-433860
-1587285	-433835
-1587382	-433810
-1587479	-433785
-1587575	-433759
-1587672	-433734
-1587769	-433708
-1587865	-433682
-1587962	-433656
-1588059	-433631
-1588155	-433605
-1588252	-433579
-1588348	-433553
-1588445	-433527
-1588541	-433500
-1588638	-433473
-1588734	-433447
-1588830	-433419
-1588926	-433392
-1589022	-433364
-1589119	-433337
-1589214	-433308
-1589310	-433280
-1589406	-433251
-1589502	-433222
-1589598	-433193
-1589693	-433163
-1589788	-433133
-1589884	-433103
-1589979	-433072
-1590074	-433041
-1590169	-433011
-1590264	-432980
-1590360	-432949
-1590455	-432919
-1590550	-432889
-1590646	-432860
-1590741	-432830
-1590837	-432801
-1590933	-432772
-1591029	-432743
-1591125	-432715
-1591221	-432687
-1591317	-432660
-1591413	-432633
-1591509	-432606
-1591606	-432579
-1591702	-432553
-1591799	-432526
-1591895	-432500
-1591991	-432473
-1592088	-432447
-1592184	-432420
-1592281	-432394
-1592377	-432368
-1592474	-432341
-1592570	-432315
-1592667	-432288
-1592763	-432261
-1592859	-432234
-1592956	-432207
-1593052	-432181
-1593148	-432154
-1593245	-432127
-1593341	-432100
-1593437	-432073
-1593533	-432046
-1593630	-432019
-1593726	-431992
-1593823	-431966
-1593919	-431939
-1594015	-431913
-1594112	-431887
-1594209	-431861
-1594305	-431836
-1594402	-431810
-1594499	-431785
-1594595	-431759
-1594692	-431734
-1594789	-431709
-1594886	-431684
-1594983	-431659
-1595080	-431633
-1595176	-431608
-1595273	-431581
-1595369	-431556
-1595466	-431531
-1595563	-431507
-1595661	-431483
-1595758	-431458
-1595855	-431435
-1595952	-431413
-1596050	-431390
-1596147	-431368
-1596245	-431345
-1596342	-431323
-1596440	-431301
-1596537	-431277
-1596634	-431255
-1596732	-431232
-1596829	-431208
-1596925	-431183
-1597022	-431158
-1597119	-431131
-1597215	-431106
-1597312	-431078
-1597408	-431051
-1597505	-431026
-1597601	-430998
-1597697	-430973
-1597795	-430949
-1597891	-430924
-1597988	-430899
-1598085	-430872
-1598181	-430847
-1598278	-430820
-1598375	-430795
-1598471	-430767
-1598567	-430740
-1598663	-430714
-1598760	-430688
-1598857	-430662
-1598953	-430636
-1599050	-430610
-1599147	-430585
-1599243	-430560
-1599340	-430534
-1599437	-430508
-1599534	-430483
-1599631	-430459
-1599728	-430434
-1599824	-430408
-1599921	-430384
-1600018	-430358
